scope	archive	path	bytes	MiB	over_100_MB	over_100_MiB	at_least_2_GiB
release_file		work/repro_delivery/release/code_results.zip	541711621	516.6164598464966	True	True	False
zip_member	code_results.zip	.zenodo.json	1013	0.0009660720825195312	False	False	False
zip_member	code_results.zip	CITATION.cff	445	0.00042438507080078125	False	False	False
zip_member	code_results.zip	LICENSE	1474	0.0014057159423828125	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure1_markers_GSE174574.tsv	485	0.00046253204345703125	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure1_markers_GSE245386.tsv	484	0.000461578369140625	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure1_sample_counts.tsv	1399	0.0013341903686523438	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure2_Astrocyte.tsv.gz	1180294	1.1256160736083984	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure2_communication.tsv	209204	0.19951248168945312	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure2_Endothelial.tsv.gz	1275685	1.216588020324707	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure3_sample_scores.tsv	5251	0.005007743835449219	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure4_gene_effects.tsv	10665	0.010170936584472656	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure4_program_scores.tsv	4022	0.0038356781005859375	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure5_GSM7437221.tsv.gz	92176	0.0879058837890625	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figure5_GSM7437222.tsv.gz	91235	0.08700847625732422	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figureS1_constituent_effects.tsv	4631	0.004416465759277344	False	False	False
zip_member	code_results.zip	outputs/figure_source_data/figureS2_spatial_correlations.tsv	2564	0.002445220947265625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/document_build_audit.json	425	0.00040531158447265625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_font_and_dimension_audit.json	8004	0.007633209228515625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure1_animal_counts.tsv	1399	0.0013341903686523438	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure1_markers_GSE174574.tsv	485	0.00046253204345703125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure1_markers_GSE245386.tsv	484	0.000461578369140625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure2_common_effects.tsv.gz	42120	0.04016876220703125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure2_common_null_summary.tsv	5567	0.005309104919433594	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure2_original_gate_null.tsv	22666	0.021615982055664062	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/Figure3_caption_zh.md	1238	0.0011806488037109375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure3_comparison_and_denominators.tsv	906	0.0008640289306640625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure3_data_profile.json	10156	0.009685516357421875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure3_global_universe_context.tsv	1480	0.00141143798828125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure3_qa.json	1744	0.0016632080078125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure3_zero_effect_sources.tsv	911	0.0008687973022460938	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure4_data_profile.json	28000	0.026702880859375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure4_gate_coverage.tsv	205	0.00019550323486328125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure4_matched_rank_comparisons.tsv	7842	0.0074787139892578125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure4_paired_markers.tsv	12220	0.011653900146484375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure5_all_metric_and_universe_results.tsv	3909	0.0037279129028320312	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure5_captions_en_zh.md	2028	0.001934051513671875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure5_data_profile.json	17911	0.017081260681152344	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure5_fixed_17_library_comparison.tsv	1250	0.0011920928955078125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure5_grayscale_preview.png	110586	0.10546302795410156	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure5_layout_audit.json	2	1.9073486328125e-06	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure5_library_counts.tsv	453	0.00043201446533203125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure5_qa.json	3594	0.0034275054931640625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/figure5_visual_review.json	924	0.000881195068359375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figure_source_data/sorted_fixed_components_per_pool.tsv	3366	0.0032100677490234375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure1_samples_and_marker_groups.pdf	60758	0.05794334411621094	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure1_samples_and_marker_groups.png	206593	0.1970224380493164	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure1_samples_and_marker_groups.svg	56141	0.05354022979736328	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure2_expression_priority_and_null.pdf	55735	0.053153038024902344	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure2_expression_priority_and_null.png	452561	0.4315958023071289	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure2_expression_priority_and_null.svg	106323	0.10139751434326172	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure3_implementation_and_rank_universe.pdf	49188	0.046909332275390625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure3_implementation_and_rank_universe.png	383912	0.36612701416015625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure3_implementation_and_rank_universe.svg	55047	0.052496910095214844	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure4_ambient_sensitivity.pdf	65555	0.06251811981201172	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure4_ambient_sensitivity.png	436212	0.4160041809082031	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure4_ambient_sensitivity.svg	89973	0.08580493927001953	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure5_third_cohort_transfer.pdf	45416	0.04331207275390625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure5_third_cohort_transfer.png	231969	0.2212228775024414	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/Figure5_third_cohort_transfer.svg	36111	0.034438133239746094	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS1_reference_identity.pdf	58234	0.05553627014160156	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS1_reference_identity.png	490579	0.4678525924682617	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS1_reference_identity.svg	79181	0.07551288604736328	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS2_doublet_distributions.pdf	56432	0.0538177490234375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS2_doublet_distributions.png	582863	0.5558614730834961	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS2_doublet_distributions.svg	143490	0.1368427276611328	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS3_barrier_selection.pdf	70685	0.06741046905517578	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS3_barrier_selection.png	376047	0.3586263656616211	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS3_barrier_selection.svg	84551	0.08063411712646484	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS4_sorted_effects_and_intervals.pdf	51155	0.04878520965576172	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS4_sorted_effects_and_intervals.png	139308	0.13285446166992188	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS4_sorted_effects_and_intervals.svg	31253	0.02980518341064453	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS5_spatial_expression_context.pdf	464469	0.44295215606689453	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS5_spatial_expression_context.png	2954418	2.8175525665283203	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/figures/FigureS5_spatial_expression_context.svg	2836674	2.705263137817383	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/manuscript_en.docx	5902950	5.629491806030273	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/manuscript_en.md	57839	0.055159568786621094	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/manuscript_readiness.json	266	0.0002536773681640625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/manuscript_zh.docx	5903442	5.629961013793945	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/manuscript_zh.md	47120	0.0449371337890625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/README.md	7358	0.0070171356201171875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/references_en.json	21751	0.020743370056152344	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/references_zh.json	21751	0.020743370056152344	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/revision_response_12_points_zh.md	4606	0.0043926239013671875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/supplement_figure_provenance.json	3450	0.0032901763916015625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_cell_type_contamination_summary.tsv	74601	0.07114505767822266	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_concordance_summary.tsv	3676	0.003505706787109375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_coverage.tsv	457	0.00043582916259765625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_cross_cohort_effects.tsv.gz	25110	0.023946762084960938	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_fixed_examples.tsv	2455	0.0023412704467773438	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_markers_per_animal.tsv	162957	0.15540790557861328	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_rank_matched_animal_scores.tsv.gz	570523	0.544093132019043	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_rank_matched_audit.json	595	0.0005674362182617188	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_rank_matched_candidate_keys.tsv	17191	0.016394615173339844	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_rank_matched_coverage.tsv	2496	0.00238037109375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_rank_matched_effects.tsv.gz	115962	0.11058998107910156	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_rank_matched_summary.tsv	7861	0.007496833801269531	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_sample_contamination_summary.tsv	2561	0.0024423599243164062	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_selected_sources.tsv	2595	0.0024747848510742188	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/ambient_summary_audit.json	6652	0.006343841552734375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_animal_label_allocations.tsv	33302	0.03175926208496094	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_audit.json	28868	0.027530670166015625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_conditional_all_allocations.tsv.gz	7727	0.007369041442871094	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_conditional_audit.json	17343	0.016539573669433594	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_conditional_explanation_zh.md	1026	0.0009784698486328125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_conditional_methods.md	2421	0.0023088455200195312	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_conditional_summary.tsv	17633	0.016816139221191406	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_coverage.tsv	208	0.0001983642578125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_dynamic_gate_all_allocations.tsv.gz	9907	0.009448051452636719	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_dynamic_gate_summary.tsv	1332	0.001270294189453125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_family_gap_all_allocations.tsv.gz	54880	0.052337646484375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_family_gap_summary.tsv	5716	0.005451202392578125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_fixed_candidate_keys.tsv	17191	0.016394615173339844	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_fixed_common_all_allocations.tsv.gz	34339	0.03274822235107422	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_fixed_common_animal_scores.tsv.gz	281217	0.2681894302368164	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_fixed_common_observed_effects.tsv.gz	46160	0.0440216064453125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_fixed_common_summary.tsv	5586	0.0053272247314453125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/null_methods.md	5636	0.005374908447265625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_audit.json	19873	0.018952369689941406	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_background_animal_scores.tsv.gz	140508	0.13399887084960938	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_background_audit.json	24617	0.023476600646972656	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_background_context.tsv	1480	0.00141143798828125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_background_effects.tsv.gz	30579	0.02916240692138672	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_background_global_keys.tsv.gz	59296	0.056549072265625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_background_monotonic_redundancy.tsv	4766	0.0045452117919921875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_background_summary.tsv	867	0.0008268356323242188	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_background_zero_effects.tsv	911	0.0008687973022460938	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_comparison_summary.tsv	2328	0.00222015380859375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_diagnostic_decontx_animal_scores.tsv.gz	225506	0.2150592803955078	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_diagnostic_decontx_audit.json	93980	0.08962631225585938	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_diagnostic_decontx_effects.tsv.gz	47166	0.04498100280761719	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_diagnostic_decontx_summary.tsv	1308	0.001247406005859375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_diagnostic_decontx_ties.tsv	11544	0.01100921630859375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_diagnostic_raw_animal_scores.tsv.gz	222641	0.2123270034790039	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_diagnostic_raw_audit.json	80740	0.07699966430664062	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_diagnostic_raw_effects.tsv.gz	46650	0.04448890686035156	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_diagnostic_raw_summary.tsv	1264	0.0012054443359375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_diagnostic_raw_ties.tsv	11173	0.010655403137207031	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_figure_source_comparison.tsv	2328	0.00222015380859375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_implementation_four_row_probe.tsv	513	0.0004892349243164062	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_methods.md	3349	0.0031938552856445312	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_native_target_ties_per_animal.tsv	7254	0.0069179534912109375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_native_zero_effects.tsv	451	0.00043010711669921875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_network_context_cell_counts.tsv	15418	0.014703750610351562	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_network_context_per_animal.tsv	4389	0.004185676574707031	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_network_context_ranges.tsv	1627	0.0015516281127929688	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_observed_effects.tsv.gz	72574	0.06921195983886719	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_per_animal_representations.tsv.gz	348770	0.3326129913330078	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_upstream_animal_scores.tsv.gz	122900	0.11720657348632812	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_upstream_audit.json	9790	0.009336471557617188	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_upstream_effects.tsv.gz	32622	0.031110763549804688	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_upstream_per_library_equality.tsv	5636	0.005374908447265625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/rank_upstream_summary.tsv	851	0.0008115768432617188	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/sorted_all_gene_descriptive_effects.tsv.gz	1607419	1.532954216003418	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/sorted_descriptive_audit.json	781	0.0007448196411132812	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/sorted_fixed_component_effects_ci.tsv	2217	0.0021142959594726562	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_all_covered_coavailability_effects.tsv.gz	239288	0.22820281982421875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_all_covered_coavailability_library_scores.tsv.gz	1254228	1.1961250305175781	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_cell_type_library_counts.tsv	5073	0.004837989807128906	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_coavailability_audit.json	3804	0.003627777099609375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_cross_cohort_concordance_edges.tsv.gz	16773	0.01599597930908203	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_cross_cohort_concordance_summary.tsv	764	0.000728607177734375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_fixed_examples_component_expression.tsv	8807	0.008399009704589844	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_fixed_examples_effects_eligibility.tsv	785	0.0007486343383789062	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_fixed_examples_library_scores.tsv	5002	0.0047702789306640625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_gene_feature_coverage.tsv.gz	148394	0.14151954650878906	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_library_metadata.tsv	2616	0.00249481201171875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_rank_diagnostic_audit.json	17444	0.016635894775390625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_rank_diagnostic_effects.tsv.gz	76873	0.07331180572509766	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_rank_diagnostic_library_scores.tsv.gz	398409	0.37995243072509766	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_rank_diagnostic_original_pair_on99.tsv	1172	0.001117706298828125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_rank_diagnostic_original_pair_on99_audit.json	4041	0.0038537979125976562	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_rank_diagnostic_original_pair_on99_effects.tsv.gz	16291	0.015536308288574219	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_rank_diagnostic_summary.tsv	3909	0.0037279129028320312	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/tables/third_rank_diagnostic_ties.tsv	10380	0.009899139404296875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/ambient_rank_matched.log	6375	0.006079673767089844	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/ambient_summary.log	6342	0.0060482025146484375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/background.log	1995	0.0019025802612304688	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/cached_pipeline_audit.json	6108	0.005825042724609375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/conditional.log	4250	0.0040531158447265625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/corrected_rank_summary.log	2497	0.0023813247680664062	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/evidence_manifest.json	3599	0.0034322738647460938	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/null.log	6541	0.006237983703613281	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/plan.json	2761	0.0026330947875976562	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/protected_inputs_sha256.json	77611	0.07401561737060547	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/rank.log	9460	0.009021759033203125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/raw_rank_summary.log	2497	0.0023813247680664062	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/README.md	1053	0.0010042190551757812	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/semantic_comparison.tsv	36044	0.034374237060546875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/sorted.log	98	9.34600830078125e-05	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/third_custom.log	4164	0.003971099853515625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/third_rank_summary.log	7375	0.007033348083496094	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/upstream.log	3031	0.0028905868530273438	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/validation_after/repro_validation_audit.json	400502	0.38194847106933594	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/validation_after/repro_validation_checks.tsv	190851	0.18200969696044922	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/cached_pipeline/validation_before.json	400502	0.38194847106933594	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/document_visual_review_en.json	18520	0.01766204833984375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/document_visual_review_zh.json	10225	0.009751319885253906	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/final_document_sync.json	6782	0.0064678192138671875	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/manuscript_scientific_review.json	8957	0.008542060852050781	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/release_complete/release_validation.log	1095	0.0010442733764648438	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/release_complete/repro_validation_audit.json	402483	0.3838376998901367	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/release_complete/repro_validation_checks.tsv	192629	0.18370532989501953	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/ambient_rank_matched.log	6375	0.006079673767089844	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/ambient_summary.log	6342	0.0060482025146484375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/background.log	1995	0.0019025802612304688	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/cached_pipeline_audit.json	6488	0.00618743896484375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/conditional.log	4250	0.0040531158447265625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/corrected_rank_summary.log	2497	0.0023813247680664062	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/evidence_manifest.json	4166	0.0039730072021484375	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/metadata_differences.json	1896	0.00180816650390625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/null.log	6541	0.006237983703613281	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/plan.json	2793	0.0026636123657226562	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/protected_inputs_sha256.json	76148	0.07262039184570312	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/rank.log	9460	0.009021759033203125	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/raw_rank_summary.log	2497	0.0023813247680664062	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/README.md	1028	0.000980377197265625	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/semantic_comparison.tsv	36106	0.03443336486816406	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/sorted.log	98	9.34600830078125e-05	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/third_custom.log	4193	0.003998756408691406	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/third_rank_summary.log	7375	0.007033348083496094	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/upstream.log	3031	0.0028905868530273438	False	False	False
zip_member	code_results.zip	outputs/reproducibility_v2/validation/relocated_cached_pipeline/validation_after/repro_validation_audit.json	402483	0.3838376998901367	False	False	False
