dataset	sample	condition	config	cell_type	gene	raw_detection	corrected_detection_gt0	corrected_detection_ge1	raw_mean_count	corrected_mean_estimated_count	raw_mean_logcp10k	corrected_mean_logcp10k
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Kdr	0.039603960396039604	0.039603960396039604	0.0	0.044554455445544566	1.7749313384833507e-16	0.04738418002173183	2.7319485793972706e-16
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Ptprc	0.2252475247524754	0.2252475247524754	0.0	0.477722772277228	4.386483234602597e-17	0.34991674435825476	9.574801284562822e-17
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Tyrobp	0.37376237623762404	0.37376237623762404	0.03465346534653465	0.6732673267326738	0.15628477627388615	0.5266378880872151	0.1858620014061714
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	C1qa	0.6881188118811886	0.6881188118811886	0.0	2.150990099009899	0.026758750189333692	1.2046892096711026	0.03938319362734139
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Lyz2	0.13861386138613868	0.13861386138613868	0.0	0.27722772277227736	0.022413441010846795	0.22266392026002918	0.0424978964983404
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Spp1	0.0049504950495049506	0.0049504950495049506	0.0	0.0049504950495049506	1.1784409540999917e-17	0.007564567931881778	7.948697300028225e-17
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Timp3	0.6831683168316837	0.6831683168316837	0.4678217821782182	2.601485148514845	2.462266769741371	1.1264311254570014	1.1835176473562694
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Ptn	0.9356435643564364	0.9356435643564364	0.8465346534653472	16.59653465346533	16.001687010669354	2.8437678373734627	3.006189672045772
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Plat	0.15594059405940602	0.15594059405940602	0.009900990099009901	0.19306930693069319	0.08105025272137936	0.16145621588307862	0.08834217900547711
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Ptprz1	0.9306930693069314	0.9306930693069314	0.8341584158415848	14.49504950495048	14.473078891080759	2.7123567740045584	2.928177024948572
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Lrp1	0.5643564356435647	0.5643564356435647	0.30445544554455467	1.2673267326732682	1.1963390069998745	0.7153044170482592	0.746308198376606
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Itga5	0.03217821782178217	0.03217821782178217	0.0	0.037128712871287134	0.011690394678498781	0.030574885417380106	0.012281591407143543
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Itgb1	0.3316831683168319	0.3316831683168319	0.09653465346534658	0.5668316831683172	0.3382813681105938	0.3820308041259673	0.2987483693981404
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Col4a1	0.13366336633663373	0.13366336633663373	0.02475247524752475	0.16584158415841593	0.10991097367828634	0.12645282612316416	0.09557239959130638
GSE245386	GSM7841720	Sham	reference_singlet	Astrocyte	Itga3	0.02475247524752475	0.02475247524752475	0.0	0.02475247524752475	0.020473646566989273	0.020811586595311637	0.02026435697678531
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Slc1a2	0.16647196261682218	0.16647196261682218	0.0	0.28446261682242924	9.61984994772007e-06	0.18720323688344823	1.4577336079992022e-05
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Slc1a3	0.10514018691588735	0.10514018691588735	0.0	0.15128504672897167	4.487603111550158e-09	0.10230539657568989	5.740858983319148e-09
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Aldh1l1	0.006425233644859813	0.006425233644859813	0.0	0.008761682242990653	0.0024538912552048864	0.004882132908734055	0.0019127765705053788
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Pecam1	0.9433411214953032	0.9433411214953032	0.8428738317756806	9.001168224299123	8.99317550613421	2.1804499549091187	2.2557437899348014
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Cdh5	0.8650700934579229	0.8650700934579229	0.6588785046728834	3.640771028037329	3.6400793400809035	1.465543503006419	1.5274923380622796
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Kdr	0.8014018691588597	0.8014018691588597	0.6016355140186799	3.4310747663550987	3.4297217689033883	1.3233487965408361	1.3768777832876162
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Ptprc	0.24123831775701	0.24123831775701	0.0	0.6980140186915853	8.418287336879529e-17	0.2886982149000184	1.1230150353012301e-16
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Tyrobp	0.3528037383177541	0.3528037383177541	0.0	0.6267523364485934	0.000110099928780495	0.40056187891215345	0.00015575637064259076
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	C1qa	0.6740654205607334	0.6740654205607334	0.0	1.8796728971962382	3.6573720912024594e-09	0.922282448805036	4.99616405547714e-09
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Lyz2	0.11799065420560682	0.11799065420560682	0.0	0.195093457943925	0.0004565870396721912	0.11866626805293104	0.0005914683630380503
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Spp1	0.011682242990654205	0.011682242990654205	0.0	0.011682242990654205	0.005449608818480713	0.01020435841389519	0.005926943792063768
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Timp3	0.7202102803738158	0.7202102803738158	0.5344626168224206	4.927570093457937	4.8934978253180565	1.2798018963905082	1.3224566863263882
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Ptn	0.8820093457943708	0.8820093457943708	0.7885514018691405	8.743574766355191	8.418232177812623	2.0402439762521536	2.0709371811064012
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Plat	0.7797897196261502	0.7797897196261502	0.6203271028037259	5.16296728971964	5.14105047218168	1.454137495511019	1.5041526505873823
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Ptprz1	0.0566588785046729	0.0566588785046729	0.0	0.0706775700934579	5.870281021408948e-05	0.0504615945894363	6.328564870751536e-05
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Lrp1	0.05899532710280374	0.05899532710280374	0.0	0.0718457943925233	1.1561972883865795e-11	0.05446829156436075	1.6910963778230623e-11
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Itga5	0.21845794392523402	0.21845794392523402	0.07359813084112136	0.3504672897196252	0.32609768856209526	0.20113090513275433	0.20197055189433458
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Itgb1	0.8002336448597943	0.8002336448597943	0.6080607476635395	3.078271028037338	2.963040374585281	1.2716234529983188	1.295660474019176
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Col4a1	0.7605140186915714	0.7605140186915714	0.535630841121486	2.8206775700934212	2.800770158129445	1.1547837715322544	1.1976680264847936
GSE245386	GSM7841720	Sham	reference_singlet	Endothelial	Itga3	0.08294392523364462	0.08294392523364462	0.011098130841121495	0.09521028037383146	0.09366224034542858	0.06609997463282748	0.06892428329243659
