dataset	sample	condition	config	cell_type	gene	raw_detection	corrected_detection_gt0	corrected_detection_ge1	raw_mean_count	corrected_mean_estimated_count	raw_mean_logcp10k	corrected_mean_logcp10k
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Tyrobp	0.2795883361921096	0.2795883361921096	0.0	0.4699828473413371	0.00012628178906985322	0.25727915443975236	0.0001489699894358927
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	C1qa	0.6912521440823326	0.6912521440823326	0.0	1.8970840480274387	7.429305342557067e-08	0.8541254692385767	8.820134324797943e-08
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Lyz2	0.07547169811320759	0.07547169811320759	0.0	0.10463121783876506	2.7913006908762325e-10	0.07310940235936801	4.0448820248911417e-10
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Spp1	0.10120068610634655	0.10120068610634655	0.0	0.14922813036020594	0.02445636198839999	0.08518763161419197	0.024681159150272934
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Timp3	0.7324185248713556	0.7324185248713556	0.49228130360205496	2.457975986277868	2.1714250187962065	1.0272629846410957	1.0163087463490703
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Ptn	0.93996569468268	0.93996569468268	0.8559176672384247	13.210977701543726	12.656097799661358	2.4056828504459014	2.4817484775686416
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Plat	0.1955403087478561	0.1955403087478561	0.005145797598627787	0.3224699828473411	0.06880326538412976	0.17031184743786415	0.06317895148788623
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Ptprz1	0.9656946826758194	0.9656946826758194	0.9228130360205871	15.840480274442513	15.799416010053347	2.744007327289165	2.8596794770818463
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Lrp1	0.7324185248713556	0.7324185248713556	0.49228130360205496	1.8730703259005095	1.8016801521132426	0.938584982487529	0.9754246428693591
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Itga5	0.04459691252144083	0.04459691252144083	0.0	0.04802744425385936	0.010514090570621597	0.031195753806868044	0.009979125484004607
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Itgb1	0.42195540308747626	0.42195540308747626	0.16809605488850787	0.735849056603773	0.5229212844056329	0.4075881461092845	0.3542442402161335
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Col4a1	0.41337907375643007	0.41337907375643007	0.1715265866209264	0.8044596912521441	0.6656262586161089	0.43048840282515916	0.4093990683281779
GSE245386	GSM7841724	MCAO	reference_singlet	Astrocyte	Itga3	0.018867924528301886	0.018867924528301886	0.0017152658662092624	0.020583190394511147	0.013259746977691163	0.01467824223679435	0.011785107404494951
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Slc1a2	0.31164901664145467	0.31164901664145467	0.0	0.4412506303580463	2.7491158911669595e-07	0.32462539812632757	4.1436613161634884e-07
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Slc1a3	0.14775592536560841	0.14775592536560841	0.0	0.1684316691880996	3.064990930364196e-12	0.12879960990939066	4.205009498851952e-12
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Aldh1l1	0.008572869389813413	0.008572869389813413	0.0	0.008572869389813413	2.0576797476195334e-16	0.007182000059557113	2.8620273267207847e-16
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Pecam1	0.9460413514876534	0.9460413514876534	0.851739788199705	7.573373676248171	7.570334357173968	2.121345424315269	2.1896257175388447
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Cdh5	0.8124054462935019	0.8124054462935019	0.5567322239031817	2.7170953101361786	2.716855645283575	1.2470387171042774	1.2980229913993144
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Kdr	0.6545637922339945	0.6545637922339945	0.40544629349470823	1.7387796268280518	1.7381402890433861	0.8978404569129149	0.9349543552798958
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Ptprc	0.18103883005547258	0.18103883005547258	0.0	0.20221886031265868	1.0404242910874836e-16	0.1553893313662771	1.3943799453797972e-16
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Tyrobp	0.27534039334342103	0.27534039334342103	0.0	0.373676248108928	1.6344613143408607e-06	0.27492030283154023	2.3534494252497682e-06
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	C1qa	0.6883509833585536	0.6883509833585536	0.0	1.598587997982866	1.498617836863426e-08	0.8870614243698673	2.046830717401133e-08
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Lyz2	0.0736258194654564	0.0736258194654564	0.0	0.08018154311649024	2.8572127342278316e-07	0.06326054919783144	3.8873386419780226e-07
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Spp1	0.09379727685325287	0.09379727685325287	0.0030257186081694407	0.11245587493696448	0.049692605737875095	0.08168898717924389	0.05003388502878991
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Timp3	0.8542612203731795	0.8542612203731795	0.7423096318709091	9.76500252143212	9.687533637661605	1.9579097958482827	2.011274533552844
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Ptn	0.5219364599092328	0.5219364599092328	0.2783661119515905	1.2975289964700039	0.9530506977922919	0.6828015412294615	0.5962708736577392
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Plat	0.8890569843671284	0.8890569843671284	0.7725668179526038	9.320221886031222	9.268732315327535	2.0792339883004494	2.137415887510907
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Ptprz1	0.09732728189611725	0.09732728189611725	0.0	0.10590015128593068	5.998258672475356e-07	0.08722163626989694	8.782929813978233e-07
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Lrp1	0.04992435703479573	0.04992435703479573	0.0	0.05698436712052442	3.1050602112734924e-11	0.042219351794423626	4.259429348622559e-11
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Itga5	0.20524457892082834	0.20524457892082834	0.05295007564296516	0.29702471003530156	0.27092030525568805	0.17996391738406026	0.1779255761934559
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Itgb1	0.7700453857791293	0.7700453857791293	0.5370650529500801	2.6464952092788914	2.537791723243715	1.1711340653408324	1.1901558566332573
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Col4a1	0.8673726676752472	0.8673726676752472	0.7175995965708585	4.830055471507856	4.796045741540257	1.6568257204930303	1.7100372953440142
GSE245386	GSM7841724	MCAO	reference_singlet	Endothelial	Itga3	0.22793746848209936	0.22793746848209936	0.06152294503277854	0.32576903681291136	0.3247221220510267	0.21958225534577877	0.23003917598437224
