resource_row_id	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	annotation	interaction_name_2	evidence	is_neurotransmitter	ligand.symbol	ligand.family	ligand.location	ligand.keyword	ligand.secreted_type	ligand.transmembrane	receptor.symbol	receptor.family	receptor.location	receptor.keyword	receptor.surfaceome_main	receptor.surfaceome_sub	receptor.adhesome	receptor.secreted_type	receptor.transmembrane	version	canonical_ligand	canonical_receptor	n_rows_per_canonical_pair	in_liana_mouseconsensus	has_cofactor	covered_all_11_LR_cofactor_genes
COL4A2_ITGA11_ITGB1	COL4A2_ITGA11_ITGB1	COLLAGEN	Col4a2	ITGA11_ITGB1					ECM-Receptor	Col4a2  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col4a2	Type IV collagen	Extracellular matrix, Secreted, Extracellular space, Basement membrane	Disease variant, Signal, Reference proteome, Collagen, Basement membrane, Disulfide bond, Secreted, Extracellular matrix, Direct protein sequencing, Bromination, Angiogenesis, Glycoprotein, 3D-structure, Hydroxylation, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col4a2	Itga11_Itgb1	1	True	False	True
COL4A3_ITGA11_ITGB1	COL4A3_ITGA11_ITGB1	COLLAGEN	Col4a3	ITGA11_ITGB1					ECM-Receptor	Col4a3  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col4a3	Type IV collagen	Extracellular matrix, Secreted, Extracellular space, Basement membrane	Basement membrane, Disulfide bond, Secreted, Extracellular matrix, Alternative splicing, Deafness, Alport syndrome, Glycoprotein, Disease variant, Signal, Reference proteome, Collagen, Phosphoprotein, Direct protein sequencing, 3D-structure, Hydroxylation, Cell adhesion, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col4a3	Itga11_Itgb1	1	True	False	True
COL4A4_ITGA11_ITGB1	COL4A4_ITGA11_ITGB1	COLLAGEN	Col4a4	ITGA11_ITGB1					ECM-Receptor	Col4a4  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col4a4	Type IV collagen	Extracellular matrix, Secreted, Extracellular space, Basement membrane	Disease variant, Signal, Reference proteome, Collagen, Basement membrane, Disulfide bond, Secreted, Extracellular matrix, Glycoprotein, Deafness, 3D-structure, Hydroxylation, Alport syndrome, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col4a4	Itga11_Itgb1	1	True	False	True
COL4A5_ITGA11_ITGB1	COL4A5_ITGA11_ITGB1	COLLAGEN	Col4a5	ITGA11_ITGB1					ECM-Receptor	Col4a5  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col4a5	Type IV collagen	Extracellular matrix, Secreted, Extracellular space, Basement membrane	Basement membrane, Disulfide bond, Secreted, Extracellular matrix, Alternative splicing, Deafness, Alport syndrome, Glycoprotein, Disease variant, Chromosomal rearrangement, Signal, Reference proteome, Collagen, 3D-structure, Hydroxylation, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col4a5	Itga11_Itgb1	1	True	False	True
COL4A6_ITGA11_ITGB1	COL4A6_ITGA11_ITGB1	COLLAGEN	Col4a6	ITGA11_ITGB1					ECM-Receptor	Col4a6  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col4a6	Type IV collagen	Extracellular matrix, Secreted, Extracellular space, Basement membrane	Basement membrane, Disulfide bond, Secreted, Extracellular matrix, Alternative splicing, Deafness, Glycoprotein, Disease variant, Chromosomal rearrangement, Signal, Reference proteome, Collagen, Hydroxylation, Non-syndromic deafness, Cell adhesion, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col4a6	Itga11_Itgb1	1	True	False	True
COL6A1_ITGA11_ITGB1	COL6A1_ITGA11_ITGB1	COLLAGEN	Col6a1	ITGA11_ITGB1					ECM-Receptor	Col6a1  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col6a1	Type VI collagen	Extracellular matrix, Secreted, Extracellular space	Disease variant, Signal, Reference proteome, Collagen, Extracellular matrix, Secreted, Congenital muscular dystrophy, Limb-girdle muscular dystrophy, Direct protein sequencing, Repeat, Hydroxylation, Cell adhesion, Glycoprotein	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col6a1	Itga11_Itgb1	1	True	False	True
COL6A2_ITGA11_ITGB1	COL6A2_ITGA11_ITGB1	COLLAGEN	Col6a2	ITGA11_ITGB1					ECM-Receptor	Col6a2  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col6a2	Type VI collagen	Extracellular matrix, Secreted, Extracellular space, Membrane	Membrane, Extracellular matrix, Secreted, Alternative splicing, Glycoprotein, Disease variant, Signal, Reference proteome, Collagen, Phosphoprotein, Congenital muscular dystrophy, Limb-girdle muscular dystrophy, Direct protein sequencing, Hydroxylation, Cell adhesion, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col6a2	Itga11_Itgb1	1	True	False	True
COL6A3_ITGA11_ITGB1	COL6A3_ITGA11_ITGB1	COLLAGEN	Col6a3	ITGA11_ITGB1					ECM-Receptor	Col6a3  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col6a3	Type VI collagen	Extracellular matrix, Secreted, Extracellular space	Dystonia, Protease inhibitor, Secreted, Disulfide bond, Extracellular matrix, Alternative splicing, Serine protease inhibitor, Glycoprotein, Disease variant, Signal, Reference proteome, Collagen, Phosphoprotein, Congenital muscular dystrophy, Direct protein sequencing, Limb-girdle muscular dystrophy, 3D-structure, Hydroxylation, Cell adhesion, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col6a3	Itga11_Itgb1	1	True	False	True
COL6A4_ITGA11_ITGB1	COL6A4_ITGA11_ITGB1	COLLAGEN	Col6a4	ITGA11_ITGB1					ECM-Receptor	Col6a4  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col6a4	Type IV collagen	Extracellular matrix, Secreted, Extracellular space, Basement membrane	Disease variant, Signal, Reference proteome, Collagen, Basement membrane, Disulfide bond, Secreted, Extracellular matrix, Glycoprotein, Deafness, 3D-structure, Hydroxylation, Alport syndrome, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col6a4	Itga11_Itgb1	1	False	False	True
COL6A5_ITGA11_ITGB1	COL6A5_ITGA11_ITGB1	COLLAGEN	Col6a5	ITGA11_ITGB1					ECM-Receptor	Col6a5  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col6a5	Type VI collagen	Extracellular matrix, Secreted, Extracellular space	Signal, Reference proteome, Collagen, Extracellular matrix, Secreted, Alternative splicing, Repeat, Hydroxylation, Cell adhesion, Glycoprotein	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col6a5	Itga11_Itgb1	1	True	False	True
COL6A6_ITGA11_ITGB1	COL6A6_ITGA11_ITGB1	COLLAGEN	Col6a6	ITGA11_ITGB1					ECM-Receptor	Col6a6  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col6a6	Type VI collagen	Extracellular matrix, Secreted, Extracellular space	Signal, Reference proteome, Collagen, Extracellular matrix, Secreted, Alternative splicing, Repeat, Hydroxylation, Cell adhesion, Glycoprotein	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col6a6	Itga11_Itgb1	1	True	False	True
COL9A1_ITGA11_ITGB1	COL9A1_ITGA11_ITGB1	COLLAGEN	Col9a1	ITGA11_ITGB1					ECM-Receptor	Col9a1  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col9a1	Fibril-associated collagens with interrupted helices (FACIT)	Extracellular matrix, Secreted, Extracellular space	Stickler syndrome, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Deafness, Glycoprotein, Signal, Reference proteome, Collagen, Metal-binding, Direct protein sequencing, Zinc, 3D-structure, Hydroxylation, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col9a1	Itga11_Itgb1	1	True	False	True
COL9A2_ITGA11_ITGB1	COL9A2_ITGA11_ITGB1	COLLAGEN	Col9a2	ITGA11_ITGB1					ECM-Receptor	Col9a2  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col9a2	Fibril-associated collagens with interrupted helices (FACIT)	Extracellular matrix, Secreted, Extracellular space	Disease variant, Signal, Stickler syndrome, Reference proteome, Collagen, Disulfide bond, Secreted, Extracellular matrix, Glycoprotein, Deafness, 3D-structure, Hydroxylation, Dwarfism, Proteoglycan, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col9a2	Itga11_Itgb1	1	True	False	True
COL9A3_ITGA11_ITGB1	COL9A3_ITGA11_ITGB1	COLLAGEN	Col9a3	ITGA11_ITGB1					ECM-Receptor	Col9a3  - (Itga11+Itgb1)	KEGG: mmu04512	True	Col9a3	Fibril-associated collagens with interrupted helices (FACIT)	Extracellular matrix, Secreted, Extracellular space	Disease variant, Signal, Reference proteome, Collagen, Extracellular matrix, Secreted, Glycoprotein, 3D-structure, Hydroxylation, Dwarfism, Repeat	secreted	FALSE	Itga11, Itgb1	Integrin beta chain, Integrin alpha chain	Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction, Membrane	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Endosome, Host cell receptor for virus entry, Receptor, Magnesium, Alternative splicing, Repeat, Glycoprotein, Cell projection, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Acetylation, Isopeptide bond, 3D-structure, Cell junction, Cell adhesion, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Col9a3	Itga11_Itgb1	1	True	False	True
FN1_ITGAV_ITGB1	FN1_ITGAV_ITGB1	FN1	Fn1	ITGAV_ITGB1					ECM-Receptor	Fn1  - (Itgav+Itgb1)	KEGG: mmu04512	True	Fn1		Extracellular matrix, Secreted, Extracellular space	Secreted, Acute phase, Disulfide bond, Extracellular matrix, Oxidation, Alternative splicing, Glycoprotein, Disease variant, Signal, Reference proteome, Pyrrolidone carboxylic acid, Phosphoprotein, Sulfation, Direct protein sequencing, Angiogenesis, Dwarfism, Isopeptide bond, 3D-structure, Cell adhesion, Heparin-binding, Cell shape, Repeat	secreted	FALSE	Itgav, Itgb1	Integrin alpha chain, Integrin beta chain	Focal adhesion, Cell membrane, Cell junction, Ruffle membrane, Melanosome, Ruffle, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell surface	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, 3D-structure, Cell junction, Cell adhesion, Repeat, Endosome, Magnesium, Cell projection, Phosphoprotein, Acetylation, Isopeptide bond, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Fn1	Itgav_Itgb1	1	True	False	True
VTN_ITGAV_ITGB1	VTN_ITGAV_ITGB1	VTN	Vtn	ITGAV_ITGB1					ECM-Receptor	Vtn  - (Itgav+Itgb1)	KEGG: mmu04512	True	Vtn		Parasitophorous vacuole, Secreted, Extracellular space	Signal, Reference proteome, Disulfide bond, Secreted, Phosphoprotein, Sulfation, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Heparin-binding, Glycoprotein	secreted	FALSE	Itgav, Itgb1	Integrin alpha chain, Integrin beta chain	Focal adhesion, Cell membrane, Cell junction, Ruffle membrane, Melanosome, Ruffle, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell surface	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, 3D-structure, Cell junction, Cell adhesion, Repeat, Endosome, Magnesium, Cell projection, Phosphoprotein, Acetylation, Isopeptide bond, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Vtn	Itgav_Itgb1	1	True	False	True
DSPP_ITGAV_ITGB1	DSPP_ITGAV_ITGB1	DSPP	Dspp	ITGAV_ITGB1					ECM-Receptor	Dspp  - (Itgav+Itgb1)	KEGG: mmu04512	True	Dspp		Extracellular matrix, Secreted, Extracellular space	Disease variant, Signal, Reference proteome, Extracellular matrix, Phosphoprotein, Secreted, Biomineralization, Sialic acid, Calcium, Deafness, Glycoprotein			Itgav, Itgb1	Integrin alpha chain, Integrin beta chain	Focal adhesion, Cell membrane, Cell junction, Ruffle membrane, Melanosome, Ruffle, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell surface	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, 3D-structure, Cell junction, Cell adhesion, Repeat, Endosome, Magnesium, Cell projection, Phosphoprotein, Acetylation, Isopeptide bond, Myogenesis, Ubl conjugation	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Dspp	Itgav_Itgb1	1	False	False	True
FN1_ITGA4_ITGB7	FN1_ITGA4_ITGB7	FN1	Fn1	ITGA4_ITGB7					ECM-Receptor	Fn1  - (Itga4+Itgb7)	KEGG: mmu04512	False	Fn1		Extracellular matrix, Secreted, Extracellular space	Secreted, Acute phase, Disulfide bond, Extracellular matrix, Oxidation, Alternative splicing, Glycoprotein, Disease variant, Signal, Reference proteome, Pyrrolidone carboxylic acid, Phosphoprotein, Sulfation, Direct protein sequencing, Angiogenesis, Dwarfism, Isopeptide bond, 3D-structure, Cell adhesion, Heparin-binding, Cell shape, Repeat	secreted	FALSE	Itga4, Itgb7	Integrin alpha chain, Integrin beta chain	Membrane	Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Phosphoprotein, Direct protein sequencing, Calcium, 3D-structure, Cell adhesion, Repeat, Host cell receptor for virus entry, Magnesium	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Fn1	Itga4_Itgb7	1	True	False	True
FN1_ITGAV_ITGB3	FN1_ITGAV_ITGB3	FN1	Fn1	ITGAV_ITGB3					ECM-Receptor	Fn1  - (Itgav+Itgb3)	KEGG: mmu04512	True	Fn1		Extracellular matrix, Secreted, Extracellular space	Secreted, Acute phase, Disulfide bond, Extracellular matrix, Oxidation, Alternative splicing, Glycoprotein, Disease variant, Signal, Reference proteome, Pyrrolidone carboxylic acid, Phosphoprotein, Sulfation, Direct protein sequencing, Angiogenesis, Dwarfism, Isopeptide bond, 3D-structure, Cell adhesion, Heparin-binding, Cell shape, Repeat	secreted	FALSE	Itgav, Itgb3	Integrin alpha chain, Integrin beta chain	Focal adhesion, Cell membrane, Cell junction, Postsynaptic cell membrane, Lamellipodium membrane, Cell projection, Synapse	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, 3D-structure, Cell junction, Cell adhesion, Repeat, Cell projection, Disease variant, Phosphoprotein, Postsynaptic cell membrane, Synapse	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Fn1	Itgav_Itgb3	1	True	False	True
VTN_ITGAV_ITGB3	VTN_ITGAV_ITGB3	VTN	Vtn	ITGAV_ITGB3					ECM-Receptor	Vtn  - (Itgav+Itgb3)	KEGG: mmu04512	True	Vtn		Parasitophorous vacuole, Secreted, Extracellular space	Signal, Reference proteome, Disulfide bond, Secreted, Phosphoprotein, Sulfation, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Heparin-binding, Glycoprotein	secreted	FALSE	Itgav, Itgb3	Integrin alpha chain, Integrin beta chain	Focal adhesion, Cell membrane, Cell junction, Postsynaptic cell membrane, Lamellipodium membrane, Cell projection, Synapse	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, 3D-structure, Cell junction, Cell adhesion, Repeat, Cell projection, Disease variant, Phosphoprotein, Postsynaptic cell membrane, Synapse	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Vtn	Itgav_Itgb3	1	True	False	True
VWF_ITGAV_ITGB3	VWF_ITGAV_ITGB3	VWF	Vwf	ITGAV_ITGB3					ECM-Receptor	Vwf  - (Itgav+Itgb3)	KEGG: mmu04512	True	Vwf		Extracellular matrix, Secreted, Extracellular space	Blood coagulation, Disulfide bond, Secreted, Extracellular matrix, von Willebrand disease, Alternative splicing, Glycoprotein, Disease variant, Signal, Reference proteome, Direct protein sequencing, Cleavage on pair of basic residues, 3D-structure, Hemostasis, Cell adhesion, Repeat	secreted	FALSE	Itgav, Itgb3	Integrin alpha chain, Integrin beta chain	Focal adhesion, Cell membrane, Cell junction, Postsynaptic cell membrane, Lamellipodium membrane, Cell projection, Synapse	Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Cell membrane, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, 3D-structure, Cell junction, Cell adhesion, Repeat, Cell projection, Disease variant, Phosphoprotein, Postsynaptic cell membrane, Synapse	Receptors	Integrin;Other_receptors	Adhesion receptor		TRUE	CellChatDB v1	Vwf	Itgav_Itgb3	1	True	False	True
