dataset	sample	label_source	label	n_cells	mean_estimated_contamination	median_estimated_contamination	q25_estimated_contamination	q75_estimated_contamination	q95_estimated_contamination	raw_total	corrected_total	removed_total_fraction
GSE174574	GSM5319991	whole_brain_broad	Lymphocyte	105	0.12312092378457291	0.0854819119410528	0.0457588462716677	0.167063255920149	0.319517689411311	314069	278197.50298019475	0.11421533809387507
GSE174574	GSM5319991	whole_brain_broad	Macrophage	335	0.12736560171936404	0.0926088297464831	0.07146013898966741	0.13683573171416052	0.3672282343281554	1304491	1124668.1079962905	0.13784908596817413
GSE174574	GSM5319991	whole_brain_broad	Microglia	1843	0.11882967141677742	0.0888365146992701	0.0717670455483544	0.116588693533944	0.3264563339923389	7136451	6270525.516939584	0.12133839117797007
GSE174574	GSM5319991	whole_brain_broad	Monocytes	150	0.18879097374185885	0.08560183262042045	0.01517104709495735	0.23111947024526275	0.7652598407944193	314951	241978.40016890067	0.23169508854107257
GSE174574	GSM5319991	whole_brain_broad	Neuron/Other	162	0.43297471675383864	0.2363664849028295	0.0674877054887656	0.909950611857029	0.9981032275136137	504837	293903.92729757016	0.4178241149171512
GSE174574	GSM5319991	whole_brain_broad	OEC	9	0.0013927993630366779	0.0010848119590721	0.0008854000588336	0.0018373589447488	0.00240991630583794	18788	18762.695658781122	0.0013468352788417182
GSE174574	GSM5319991	whole_brain_broad	OPC	1	0.0002495728413219	0.0002495728413219	0.0002495728413219	0.0002495728413219	0.0002495728413219	2408	2407.39944824697	0.00024939856853400943
GSE174574	GSM5319991	whole_brain_broad	Oligodendrocyte	354	0.1767687482741887	0.07960330575418105	0.05731734779614625	0.169912063790698	0.654949808465629	1845806	1506752.890482516	0.18368837760711798
GSE174574	GSM5319991	whole_brain_broad	Pericyte	190	0.20022993961675858	0.12920599741545602	0.08234070541756502	0.247268654499837	0.6550430609465782	429041	332916.22290238074	0.22404566719175845
GSE174574	GSM5319991	whole_brain_broad	Smooth_muscle	515	0.13219954609068282	0.0857542111123922	0.0629213661119556	0.1281094015401105	0.3806688547849402	1659325	1424398.3870550005	0.14157962601961604
GSE174574	GSM5319991	whole_brain_broad	Tanycyte	14	0.2451726919307002	0.0043087750737769	0.0014068578248996	0.23671575025529173	0.9922463313475975	59837	43503.835742357325	0.2729609482033303
GSE174574	GSM5319991	cell_type	Astrocyte	746	0.17777693320556542	0.0932606804021982	0.06462930105441675	0.2096777603587835	0.6106301350278415	2788916	2193294.3063054723	0.21356745548970557
GSE174574	GSM5319991	cell_type	Choroid	677	0.221275902947262	0.0817113100619075	0.0522626073938451	0.212512512792768	0.9948439866950384	3319971	2712816.3858939013	0.1828794932564467
GSE174574	GSM5319991	cell_type	Endothelial	1843	0.07388250510465007	0.0638602791386018	0.050923453568747404	0.0803713319450389	0.12657848231856705	5448774	5045094.625619255	0.07408627599176343
GSE174574	GSM5319991	cell_type	Ependymal	85	0.15372445312617056	0.0679760354242935	0.0299813384006957	0.146661689473422	0.8232191110505447	366355	313684.4860488681	0.1437690599313013
GSE174574	GSM5319991	cell_type	Erythroid	117	0.2663663523411424	0.0893687731332179	0.0683585751174555	0.388992439706492	0.9987890071760936	424914	279349.69490306353	0.34257356805597483
GSE174574	GSM5319991	cell_type	Fibroblast	91	0.3328018369026524	0.278304441004682	0.1801910069554315	0.4795405246252385	0.8442288301156216	362063	237983.59464534323	0.3427011469127107
GSE174574	GSM5319991	cell_type	Lymphocyte	53	0.1640115145736235	0.0884538083432311	0.0323669076823269	0.16769680031833	0.7137351100934006	184540	156570.18559768458	0.15156505040812518
GSE174574	GSM5319991	cell_type	Microglia	1226	0.14850725728192676	0.0908806505904487	0.07352789026105325	0.12375201152089049	0.4983240913733405	4283244	3609076.506250931	0.157396471867834
GSE174574	GSM5319991	cell_type	Myeloid	1288	0.17679677260899473	0.0899785680318697	0.060269298396517575	0.153708706398244	0.9288450857839792	6178360	5224899.096961193	0.1543226524577408
GSE174574	GSM5319991	cell_type	Neuron	6	0.4963609535555249	0.5114583312500315	0.2653601371312765	0.7456345379237872	0.7675920730330583	17035	8435.284850614898	0.5048262488632287
GSE174574	GSM5319991	cell_type	Neutrophil	255	0.23397700832731835	0.107443258570722	0.0486001044182996	0.36992799440832147	0.9317041891741957	667414	500192.5686308977	0.2505512790698162
GSE174574	GSM5319991	cell_type	OPC	10	0.3420389261070486	0.293461005726922	0.1453286394373845	0.48845612012054973	0.7588933740391747	39669	23542.858140074557	0.40651747863383103
GSE174574	GSM5319991	cell_type	Oligodendrocyte	403	0.16410823029694563	0.0811676515642366	0.05805214432429075	0.17527468871888552	0.5501381159947362	2002071	1638643.0895647923	0.1815259850600741
GSE174574	GSM5319991	cell_type	Pericyte	308	0.221571652391059	0.14218667898001203	0.08516704758784402	0.27340130432696497	0.7219051417890782	832553	619320.3638175237	0.2561189932442455
GSE174574	GSM5319991	cell_type	Smooth_muscle	536	0.17234845963568515	0.0885737021603594	0.06393900578471877	0.15510321823498424	0.6832336574096862	1842652	1470440.1845239878	0.20199788971331112
GSE174574	GSM5319991	cell_type	Unassigned	3676	0.13468012079978944	0.0752572416925943	0.05779789392654393	0.11278372250305126	0.5243139457477772	11419352	9719204.423323605	0.14888301688890881
GSE174574	GSM5319992	whole_brain_broad	ABC	12	0.12141549331598332	0.00252045891582995	0.000735419302326	0.00711069717597705	0.6906037925738405	97826	87259.75674864829	0.10801058257877982
GSE174574	GSM5319992	whole_brain_broad	Astrocyte	564	0.23382414247721697	0.07236278487645956	0.037100789224142804	0.30583937135920597	0.9933476498824249	2452417	1883917.8615565868	0.23181177525820984
GSE174574	GSM5319992	whole_brain_broad	Astroependymal	7	0.14295937692669716	0.0007384688488293	0.0006337945136296	0.00218545224126905	0.6966412946143963	26568	24424.11407549746	0.08069429104571446
GSE174574	GSM5319992	whole_brain_broad	Choroid	515	0.09858012797841445	0.0562302023708493	0.034824163124758556	0.106804769250822	0.34283094899975725	3087495	2748219.133403095	0.10988709831008792
GSE174574	GSM5319992	whole_brain_broad	Dendritic	760	0.12694297969481427	0.0679654884522082	0.03859360721013365	0.16238457946424	0.39999400987599054	5023446	4358193.053785244	0.13242960036093865
GSE174574	GSM5319992	whole_brain_broad	Endothelial	3381	0.11667796992240427	0.0639066783070648	0.0494967191322178	0.0890573973524216	0.529686326889895	11292255	9806243.888650412	0.13159560347774546
GSE174574	GSM5319992	whole_brain_broad	Ependymal	36	0.05525433824277623	0.0137997070168147	0.003315769375157725	0.05560664776003828	0.206487640601041	185502	176609.9975034253	0.04793480661434768
GSE174574	GSM5319992	whole_brain_broad	Fibroblast	77	0.20418652955619404	0.105447734744664	0.0561771454180359	0.196923914086172	0.7977761577887739	342381	272123.7710120226	0.2052018920091283
GSE174574	GSM5319992	whole_brain_broad	Hypendymal	2	0.00027408922311985	0.00027408922311985	0.00026686755263652503	0.00028131089360317497	0.00028708822998983497	10938	10934.99465250047	0.0002747620679767193
GSE174574	GSM5319992	whole_brain_broad	Lymphocyte	69	0.1384801983805517	0.0497280726882478	0.0099337540236794	0.116418568542094	0.7074675694355069	257759	224206.76072526697	0.13016903105122624
GSE174574	GSM5319992	whole_brain_broad	Macrophage	236	0.08553340671140301	0.0415281704607699	0.02228269116591515	0.08247229389335305	0.35754593085117903	1076570	976299.273853211	0.09313906773065295
GSE174574	GSM5319992	whole_brain_broad	Microglia	1378	0.09182164918750961	0.06616245408219175	0.051447325087932996	0.08914071156830475	0.2296404843062749	6490673	5873667.302276197	0.09506035779707334
GSE174574	GSM5319992	whole_brain_broad	Monocytes	130	0.1729235214712968	0.08173406460242846	0.01087452568213315	0.254170220597813	0.6116161164752197	311226	252645.45300307457	0.1882251065043583
GSE174574	GSM5319992	whole_brain_broad	Neuron/Other	109	0.34226879279981864	0.180988797485419	0.0165661167283015	0.600250732886045	0.9961542672353539	367702	249663.47561921884	0.32101681356310585
GSE174574	GSM5319992	whole_brain_broad	OEC	8	0.0008922068825512625	0.0008367373119692	0.0006131947984853001	0.001212125188660975	0.00129625658791565	27511	27487.868092910678	0.0008408239282222674
GSE174574	GSM5319992	whole_brain_broad	Oligodendrocyte	273	0.11856940378998286	0.0383924032552033	0.0202409985533144	0.0833650488091539	0.5754828244926526	1565134	1346739.0683636577	0.13953752946159392
GSE174574	GSM5319992	whole_brain_broad	Pericyte	138	0.09693392810279662	0.03039363370016495	0.01053151210125265	0.10764326990781425	0.38326963274663545	384571	335575.7260002158	0.1274024146380881
GSE174574	GSM5319992	whole_brain_broad	Smooth_muscle	376	0.09582800133650557	0.0625169060957782	0.04447817264121333	0.09891452725975518	0.27510384418530875	1454604	1300384.8581303377	0.10602139267433774
GSE174574	GSM5319992	whole_brain_broad	Tanycyte	9	0.2607257170786631	0.0010281627638955	0.0007874646933375	0.361009154355587	0.9908284358555491	38827	30389.089423625923	0.21732069375367857
GSE174574	GSM5319992	cell_type	Astrocyte	514	0.1441982077299231	0.060977949347969	0.0354664321705966	0.16857006357862975	0.5649207716042766	2327745	1931117.3029554316	0.17039138610310334
GSE174574	GSM5319992	cell_type	Choroid	540	0.16711221431831483	0.06216339905978515	0.03646963704436835	0.1461229628190355	0.907143716454975	3215014	2699483.6166052446	0.16035089843924644
GSE174574	GSM5319992	cell_type	Endothelial	1552	0.06867649360386989	0.05829129287927545	0.046747863664324	0.07460342382108526	0.12214957593673735	5550504	5150081.18222034	0.07214170420914212
GSE174574	GSM5319992	cell_type	Ependymal	59	0.10156294825866821	0.0323367334510255	0.00581822980665735	0.07760751104583716	0.538060011254902	299335	272633.31138127594	0.08920336285006447
GSE174574	GSM5319992	cell_type	Erythroid	94	0.17646070798743058	0.0832233859708929	0.047362283825048875	0.1539093334009315	0.9552861298896228	390974	306098.7529944779	0.217086678412176
GSE174574	GSM5319992	cell_type	Fibroblast	66	0.12870467564099658	0.0755723751071094	0.03758808622768017	0.15674650913616023	0.4896671601031255	346872	298464.41559521155	0.13955460344100545
GSE174574	GSM5319992	cell_type	Lymphocyte	37	0.12898888982453022	0.0809420126797496	0.0077287849011089	0.159632351664465	0.4118725199781782	151954	133163.19059133105	0.12366116988476084
GSE174574	GSM5319992	cell_type	Microglia	862	0.11705046912991733	0.0689581155336434	0.05404967957284337	0.0949880013118761	0.4819532340984667	3571675	3126088.716841122	0.12475555115145631
GSE174574	GSM5319992	cell_type	Myeloid	964	0.13495558042623837	0.0544062515756317	0.03319525368166967	0.1083136102456965	0.9258838308074872	5439650	4831862.776738221	0.11173278120132346
GSE174574	GSM5319992	cell_type	Neuron	5	0.25493113754624436	0.22922221397869	0.102640790279647	0.256300168078922	0.5935677198567555	20238	14879.065477745851	0.2647956577850652
GSE174574	GSM5319992	cell_type	Neutrophil	176	0.19289830644950862	0.09205666931507765	0.028784178065589576	0.33040424174084504	0.6456599684084275	473654	375099.593814709	0.2080725723530067
GSE174574	GSM5319992	cell_type	OPC	6	0.21655871330218832	0.10792720944944836	0.06866243589073402	0.31088859894027	0.5553242817652627	18710	13983.263324631109	0.25263157003575043
GSE174574	GSM5319992	cell_type	Oligodendrocyte	297	0.11336738031399014	0.0408662891478584	0.0208043393803474	0.0842131366071663	0.530704411509347	1632679	1414649.4636601761	0.13354096937599114
GSE174574	GSM5319992	cell_type	Pericyte	235	0.14559937139246631	0.0942470143768743	0.0225396514753437	0.19678247314077502	0.5056367000440348	790868	647590.5726564142	0.1811647801448355
GSE174574	GSM5319992	cell_type	Smooth_muscle	386	0.12829696958861145	0.0633860690014587	0.04533808203180815	0.123906988316869	0.5210028203009418	1556318	1327221.522661816	0.14720415579475654
GSE174574	GSM5319992	cell_type	Unassigned	2287	0.13216080730510116	0.0678040029392372	0.05073278073190385	0.10264267712948949	0.5790363923988812	8707215	7442568.699357001	0.14524119372761546
GSE245386	GSM7841720	whole_brain_broad	Astrocyte	669	0.38576816305645895	0.343931191075591	0.0704618528029642	0.648642186233652	0.9687736262606894	3223066	2638185.218721199	0.18146720584648313
GSE245386	GSM7841720	whole_brain_broad	Astroependymal	11	0.3028104119812644	0.0024211178061765	0.00088071475009565	0.7005291561106705	0.9599754566264055	16777	13880.69074036263	0.1726357071966007
GSE245386	GSM7841720	whole_brain_broad	Choroid	172	0.10660301616837796	0.0612364903279971	0.029505098304541927	0.1344318149577555	0.3572236984127533	1112002	1022708.0239272797	0.08030019377008335
GSE245386	GSM7841720	whole_brain_broad	Dendritic	43	0.10107067032691407	0.0451228532366114	0.018124860302497152	0.13924442200078602	0.35434763600966507	523060	467447.3103176796	0.10632181715734412
GSE245386	GSM7841720	whole_brain_broad	Endothelial	3392	0.27903402663002175	0.13372160700945002	0.045151045013267874	0.5192211341251642	0.7690982415711497	18044678	15595163.61875975	0.1357471926758821
GSE245386	GSM7841720	whole_brain_broad	Ependymal	237	0.370272575340384	0.409807296282609	0.0730331226749841	0.616678726368874	0.7422179651667534	1217637	946790.9567119606	0.22243578610705772
GSE245386	GSM7841720	whole_brain_broad	Fibroblast	37	0.468340224624027	0.42960391871046	0.0254405792296281	0.893188855774709	0.9734872630754363	212666	183320.11922272603	0.13799046757485434
GSE245386	GSM7841720	whole_brain_broad	Lymphocyte	118	0.2849928174258349	0.07476842725736595	0.030749879466789948	0.5910591433395723	0.9655497551934435	677724	583413.0818802388	0.1391582976547402
GSE245386	GSM7841720	whole_brain_broad	Macrophage	236	0.16615263394974414	0.07211958749297095	0.045886283055907	0.19197728576616374	0.5893974574454193	1892364	1674022.8503596387	0.11538010110124763
GSE245386	GSM7841720	whole_brain_broad	Microglia	6709	0.15201250223561652	0.0374826898670284	0.0237551520221489	0.263732233483917	0.5595605956008206	46196928	42578376.19315857	0.07832884054198219
GSE245386	GSM7841720	whole_brain_broad	Monocytes	5	0.00028050632942652005	0.0002802330640932	0.0002700900135225	0.0003247989029358	0.00032566708415324	16930	16925.35817199427	0.0002741776731086665
GSE245386	GSM7841720	whole_brain_broad	Neuron/Other	678	0.5096640461289003	0.5508939010869525	0.0695746149509595	0.9003651960712695	0.9853225373558292	3447666	2809702.9376840447	0.1850420146023296
GSE245386	GSM7841720	whole_brain_broad	OPC	5	0.21318745190310806	0.0113893547965464	0.0001845481048867	0.0652427123186178	0.8042681482214898	51267	49838.19507035788	0.027869875936608834
GSE245386	GSM7841720	whole_brain_broad	Oligodendrocyte	2128	0.2787874172727791	0.1900002649929155	0.0372503986535417	0.506173445805843	0.7336173098643305	16793257	14468326.91065156	0.13844426303655322
GSE245386	GSM7841720	whole_brain_broad	Pericyte	371	0.32502756009940775	0.0948382589682731	0.0517486895430046	0.7023127587192659	0.978091550948361	1301141	1101436.0894978002	0.1534844498038258
GSE245386	GSM7841720	whole_brain_broad	Smooth_muscle	393	0.1976742961695583	0.074971228351606	0.037029951458699	0.263602781848085	0.7732237080009855	3163386	2831898.101255903	0.10478895042972847
GSE245386	GSM7841720	whole_brain_broad	Tanycyte	2	0.0003698892276683	0.0003698892276683	0.0003341965940629	0.0004055818612737	0.00043413596815802	1433	1432.488735656926	0.00035677902517372573
GSE245386	GSM7841720	cell_type	Astrocyte	748	0.36531386098978963	0.363888438690789	0.08326365399901862	0.5790835494279221	0.8206777395992335	3693507	2915454.7423512302	0.21065406337358228
GSE245386	GSM7841720	cell_type	Choroid	303	0.35131302414076754	0.2402442890775	0.0551230555782022	0.6330093526773605	0.9538440528692812	1380623	1124192.5726831437	0.18573530016293827
GSE245386	GSM7841720	cell_type	Endothelial	1958	0.11651303237522692	0.051451341000048195	0.03627600707282652	0.10888857820550875	0.4678801048091095	15113629	13831542.684736531	0.08482981256609312
GSE245386	GSM7841720	cell_type	Ependymal	313	0.421017207194518	0.457686315394522	0.126680870246961	0.640241622681743	0.8635674041628585	1399816	1036197.8110362403	0.2597614179033242
GSE245386	GSM7841720	cell_type	Erythroid	214	0.3761096097695409	0.3535649876827275	0.1384259522731415	0.5677360406376608	0.8614456027181301	845471	683558.775977856	0.19150535502949717
GSE245386	GSM7841720	cell_type	Fibroblast	30	0.2568689121673111	0.2475468605925305	0.018079530575039297	0.4197807336405712	0.6303524334755798	206653	185660.75382244083	0.10158210225624198
GSE245386	GSM7841720	cell_type	Lymphocyte	97	0.1341196774408309	0.0488540266735639	0.0282192769030513	0.178230753145513	0.5516506478466925	750601	659998.7815265636	0.12070623203730935
GSE245386	GSM7841720	cell_type	Microglia	2309	0.05822566222858607	0.0264415025509414	0.0204725359056756	0.0375788620654561	0.24082306348305516	19635891	18974677.70891325	0.03367370959060367
GSE245386	GSM7841720	cell_type	Myeloid	699	0.1730624195829798	0.0639244692405667	0.03269497129689605	0.21178535868127651	0.8284499431536636	4954801	4524974.538186045	0.08674949040616453
GSE245386	GSM7841720	cell_type	Neuron	244	0.16678844774452017	0.0472524197666754	0.032369411520682206	0.259514367060548	0.6119783799379734	2797724	2482500.2608594755	0.11267149266350951
GSE245386	GSM7841720	cell_type	Neutrophil	47	0.20983263538870908	0.148230767461864	0.051182927991430205	0.2788775630644905	0.6773823917126917	185262	166264.94556092145	0.10254155973204737
GSE245386	GSM7841720	cell_type	OPC	66	0.42036227646864666	0.4524330172873985	0.1811860490763075	0.6372377073175253	0.805336440794621	246397	180896.0523576436	0.26583500465653553
GSE245386	GSM7841720	cell_type	Oligodendrocyte	1857	0.26487154377621736	0.160544963452126	0.0352899091661183	0.477014812638453	0.7024353568442734	15140788	13235890.488668464	0.1258123098567615
GSE245386	GSM7841720	cell_type	Pericyte	487	0.2611559152664872	0.17858340776291	0.06100849301917315	0.413712797685909	0.7401045364771679	2249972	1788565.5656349787	0.2050720783925406
GSE245386	GSM7841720	cell_type	Smooth_muscle	763	0.41609017364264606	0.446027396395879	0.07673573945126311	0.6402263078142221	0.9204970142469217	3913359	3052258.162222146	0.2200413603193201
GSE245386	GSM7841720	cell_type	Unassigned	5071	0.28701310015415876	0.183897135590802	0.0319004990218931	0.4990934683294975	0.8354490720625385	25377488	22140234.30032978	0.1275639929243675
GSE245386	GSM7841721	whole_brain_broad	Astrocyte	549	0.18768100786205758	0.0807880755101106	0.0452399453050572	0.253154583705669	0.7448755697002977	3935392	3545320.00660279	0.09911896791913233
GSE245386	GSM7841721	whole_brain_broad	Astroependymal	9	0.2643533431450535	0.127620536174695	0.0726571430281955	0.222138891736076	0.8116911504707368	15057	13403.201045328537	0.10983588727312632
GSE245386	GSM7841721	whole_brain_broad	Choroid	135	0.0894626804640609	0.0577051178847302	0.03626738059706535	0.09700031049555954	0.3282588059440572	978273	872062.010976841	0.10856988695707537
GSE245386	GSM7841721	whole_brain_broad	Dendritic	41	0.12771205326283272	0.0701863576554826	0.0358750388193146	0.204655780266234	0.375221146399849	513746	451793.4520589006	0.12058984000089423
GSE245386	GSM7841721	whole_brain_broad	Endothelial	2302	0.11867910313672747	0.057506550372850504	0.0439744943082443	0.09564753771597645	0.5193829353514783	16619086	15354595.903940089	0.07608662089238305
GSE245386	GSM7841721	whole_brain_broad	Ependymal	83	0.09804178936497907	0.0659084070322986	0.048655206847650054	0.110931523270993	0.18767462987478123	978231	886629.2252538512	0.09364022888882984
GSE245386	GSM7841721	whole_brain_broad	Fibroblast	41	0.2425035594142567	0.10338785461092	0.0481705664452999	0.440221454479978	0.850321258756232	329485	295239.130502089	0.10393756771297935
GSE245386	GSM7841721	whole_brain_broad	Lymphocyte	142	0.1416514238924993	0.054193514377653	0.03800906682795147	0.11787082717787425	0.7296066199775181	943334	841911.4810594785	0.1075149617638308
GSE245386	GSM7841721	whole_brain_broad	Macrophage	217	0.09896800881333948	0.0763763642529581	0.0564214144779949	0.111817762872054	0.21434804525756276	1951294	1756497.1821460244	0.09982955815677985
GSE245386	GSM7841721	whole_brain_broad	Microglia	4356	0.05636407383957398	0.032884879754277	0.02683424573028765	0.04280936303951588	0.218287654573475	45320964	42768664.579733476	0.05631608851626646
GSE245386	GSM7841721	whole_brain_broad	Monocytes	20	0.11230432948570439	0.0029357178846671	0.00093573000129705	0.04905016987486445	0.5674533741280113	91729	81263.06291796897	0.11409627361064689
GSE245386	GSM7841721	whole_brain_broad	Neuron/Other	184	0.2577261014669098	0.0619817971649051	0.0458631510572135	0.2199838286624825	0.9654653377778603	1926179	1768227.498671764	0.08200250409138299
GSE245386	GSM7841721	whole_brain_broad	OEC	1	8.59513018983854e-05	8.59513018983854e-05	8.59513018983854e-05	8.59513018983854e-05	8.59513018983854e-05	15174	15172.6986278135	8.576329158438423e-05
GSE245386	GSM7841721	whole_brain_broad	OPC	1	0.0001064426618972	0.0001064426618972	0.0001064426618972	0.0001064426618972	0.0001064426618972	4637	4636.50745697658	0.00010622019051542697
GSE245386	GSM7841721	whole_brain_broad	Oligodendrocyte	1290	0.10012787194885986	0.0477396527057405	0.03799583357283275	0.0759847304511587	0.4411747063843183	17060107	15731471.610930061	0.0778796633028116
GSE245386	GSM7841721	whole_brain_broad	Pericyte	289	0.13661272844309041	0.067411296922955	0.0527269238220645	0.119386906550071	0.6019168181543099	1393278	1238887.76262786	0.11081079107840641
GSE245386	GSM7841721	whole_brain_broad	Smooth_muscle	356	0.11759718605503953	0.05405633718018945	0.041689363980754804	0.1105644093677705	0.3910375627682723	3893664	3534707.0703312284	0.09219001168790408
GSE245386	GSM7841721	whole_brain_broad	Tanycyte	1	9.18000571156755e-05	9.18000571156755e-05	9.18000571156755e-05	9.18000571156755e-05	9.18000571156755e-05	14966	14964.629148698	9.159770827205094e-05
GSE245386	GSM7841721	cell_type	Astrocyte	537	0.16788366896291473	0.0798025804697461	0.0448717026629138	0.237496583267639	0.5565972644458158	4240209	3711160.2082863236	0.12476950822793786
GSE245386	GSM7841721	cell_type	Choroid	180	0.27979392374951534	0.08547814617155114	0.043292547161387425	0.43511073546032397	0.9642669819417707	1155314	950520.4205448725	0.1772622676217266
GSE245386	GSM7841721	cell_type	Endothelial	1860	0.07444903083265515	0.052749773448806506	0.042711639794715275	0.07298463067068373	0.17043696537337516	15721775	14535885.063876482	0.0754297740632669
GSE245386	GSM7841721	cell_type	Ependymal	89	0.12243011704212124	0.0662418467161097	0.0481525954806548	0.120335166473767	0.3975985040096329	1036194	931040.7648069281	0.10148025870934585
GSE245386	GSM7841721	cell_type	Erythroid	60	0.19255590516503587	0.049434921200306806	0.0371722464206941	0.18575241807039675	0.7565788388261065	520110	450786.0210946224	0.13328714869042624
GSE245386	GSM7841721	cell_type	Fibroblast	41	0.1686091071330309	0.0975433743318577	0.0481705664452999	0.236344650291117	0.534033727494173	377430	336459.48832827195	0.1085512854614844
GSE245386	GSM7841721	cell_type	Lymphocyte	125	0.10181697100071127	0.0511039485818728	0.0377522710620727	0.116883650189326	0.3602302013018738	1005531	880432.7449207887	0.12441014258059802
GSE245386	GSM7841721	cell_type	Microglia	1963	0.03638650352918082	0.0307340338830818	0.025691961198282	0.037628298476975	0.060860176718449316	20198727	19475341.802295312	0.03581340535493582
GSE245386	GSM7841721	cell_type	Myeloid	561	0.11611289795290361	0.0548923525958473	0.0373208516600911	0.104985164253205	0.457937837633224	5150427	4764073.028812941	0.07501396897520518
GSE245386	GSM7841721	cell_type	Neuron	119	0.0794752850665761	0.0490893441213972	0.0415569357161955	0.0627555021662046	0.17484748825644075	1767379	1641373.7868761448	0.07129495887631077
GSE245386	GSM7841721	cell_type	Neutrophil	25	0.07870556445485687	0.0197365467077973	0.0010965514924638	0.0537725941850268	0.36604337356512107	143798	127346.4797932161	0.11440715591860728
GSE245386	GSM7841721	cell_type	OPC	29	0.26132163366598193	0.296802413759907	0.0849178416935891	0.380339395657805	0.48473288972482004	202868	161790.28050754953	0.20248496309151998
GSE245386	GSM7841721	cell_type	Oligodendrocyte	1213	0.09807944914253755	0.0468549617223247	0.0376596334707398	0.0714041158607823	0.45715555921180584	16215267	15045654.113081228	0.07213035017670522
GSE245386	GSM7841721	cell_type	Pericyte	355	0.14809951723374976	0.0791023468283196	0.05515724502692215	0.197056653337976	0.42773108629521955	1986842	1676063.5640687584	0.15641829392132922
GSE245386	GSM7841721	cell_type	Smooth_muscle	348	0.14345963437433942	0.053516130539821447	0.041501873121316875	0.11371259893250975	0.6074574268420255	3832375	3421114.180682574	0.10731225919108278
GSE245386	GSM7841721	cell_type	Unassigned	2512	0.10476895142026758	0.037553119636400054	0.028982508644630027	0.0736264829926298	0.5014777686112206	22430350	21066405.066055227	0.06080800941335174
GSE245386	GSM7841722	whole_brain_broad	ABC	9	0.02531176998508531	0.0166217980730285	0.005549331841272	0.0198126048759103	0.0897540764119776	65524	65115.26729309826	0.006237908352691224
GSE245386	GSM7841722	whole_brain_broad	Astrocyte	371	0.20120938257045223	0.0766896253373992	0.044287240359305605	0.251457983730377	0.888125003978554	2590783	2347499.289898637	0.09390354580115845
GSE245386	GSM7841722	whole_brain_broad	Astroependymal	6	0.006001515557179166	0.00402755929492855	0.0019177941662036	0.007287949776893775	0.0156441082302515	11709	11674.253467843217	0.0029675063760170595
GSE245386	GSM7841722	whole_brain_broad	Choroid	118	0.08637614785391558	0.054908147865637455	0.02664706570827	0.10550249866854924	0.2976806380712158	601762	555765.7529201381	0.0764359449082227
GSE245386	GSM7841722	whole_brain_broad	Dendritic	56	0.10130214665108471	0.06525118842250716	0.03470423121253465	0.12691160571453525	0.3336449450491885	674809	606960.8400997882	0.10054424274159335
GSE245386	GSM7841722	whole_brain_broad	Endothelial	3006	0.10789124424936365	0.048090413404737756	0.03545092281993645	0.0897005818331079	0.4676310364785815	23019768	21505336.21359183	0.06578831665063567
GSE245386	GSM7841722	whole_brain_broad	Ependymal	112	0.09782034797876957	0.06646236870817444	0.0446366027667128	0.09758062526976272	0.34784248721625166	1141071	1050214.5978491292	0.07962379391893293
GSE245386	GSM7841722	whole_brain_broad	Fibroblast	46	0.24524294793170223	0.114270771518234	0.037276658037418045	0.3356958452164715	0.912497322401691	400781	322215.60674589814	0.19603073312882058
GSE245386	GSM7841722	whole_brain_broad	Lymphocyte	76	0.14535011020063174	0.0427170499249745	0.029332014861392926	0.10940937158218475	0.654795370019513	550908	497561.08314409474	0.0968345292787639
GSE245386	GSM7841722	whole_brain_broad	Macrophage	214	0.09240906997020283	0.0640009975039864	0.04743725875806658	0.102439038386861	0.22471854756554005	2154783	1945619.5141765126	0.09706939669724857
GSE245386	GSM7841722	whole_brain_broad	Microglia	3879	0.05453208776765528	0.0292615485396048	0.0238770943887028	0.0386328394837354	0.21340724968344293	41489120	39269684.085213736	0.0534944080468871
GSE245386	GSM7841722	whole_brain_broad	Monocytes	7	0.008690600523566714	0.0006088741671564	0.00028809640663255	0.0006763087716928999	0.04088025200806724	24748	24528.043950311818	0.008887831327306528
GSE245386	GSM7841722	whole_brain_broad	Neuron/Other	200	0.20004050714728294	0.0605893817664129	0.037665825971550874	0.1749404685086355	0.9445400139525217	2107113	1951329.6941670747	0.07393210797566396
GSE245386	GSM7841722	whole_brain_broad	OEC	1	9.88770273939606e-05	9.88770273939606e-05	9.88770273939606e-05	9.88770273939606e-05	9.88770273939606e-05	7677	7676.24331552836	9.856512591377431e-05
GSE245386	GSM7841722	whole_brain_broad	OPC	5	0.02969203053723496	0.021477440227589	0.0202554259340046	0.0394904560093769	0.0615936410251349	58689	57149.7452182322	0.02622731315523863
GSE245386	GSM7841722	whole_brain_broad	Oligodendrocyte	820	0.10411513567433103	0.04439198703644215	0.03576034706495887	0.08080548069521135	0.44351516844577826	10859341	10095236.793028459	0.07036377317661735
GSE245386	GSM7841722	whole_brain_broad	Pericyte	255	0.12386257134731013	0.0732821349749571	0.0477919909263919	0.127701516495833	0.3550851300231419	1144124	1040066.4089135176	0.09094957459723108
GSE245386	GSM7841722	whole_brain_broad	Smooth_muscle	434	0.10219493388503015	0.0504002070159144	0.036555416826585876	0.10344975526207675	0.3702259510658536	5015111	4635268.977990226	0.07573950447154099
